id,transaction,datetime,name,value,source,location,created_at
789,logging,2026-01-25T01:43:32Z,temperature,55.29,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:43:49-05:00
790,logging,2026-01-25T01:44:09Z,temperature,55.29,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:44:26-05:00
791,logging,2026-01-25T01:44:45Z,temperature,55.29,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:45:03-05:00
792,logging,2026-01-25T01:45:27Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:45:44-05:00
793,logging,2026-01-25T01:46:04Z,temperature,55.29,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:46:21-05:00
794,logging,2026-01-25T01:46:40Z,temperature,55.29,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:46:58-05:00
795,logging,2026-01-25T01:47:17Z,temperature,55.29,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:47:35-05:00
796,logging,2026-01-25T01:47:54Z,temperature,55.29,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:48:12-05:00
797,logging,2026-01-25T01:48:35Z,temperature,55.29,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:48:53-05:00
798,logging,2026-01-25T01:49:12Z,temperature,55.29,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:49:30-05:00
799,logging,2026-01-25T01:49:49Z,temperature,55.29,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:50:07-05:00
800,logging,2026-01-25T01:50:26Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:50:44-05:00
801,logging,2026-01-25T01:51:03Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:51:21-05:00
802,logging,2026-01-25T01:51:40Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:51:58-05:00
803,logging,2026-01-25T01:52:17Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:52:35-05:00
804,logging,2026-01-25T01:52:54Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:53:12-05:00
805,logging,2026-01-25T01:53:31Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:53:49-05:00
806,logging,2026-01-25T01:54:08Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:54:26-05:00
807,logging,2026-01-25T01:54:44Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:55:02-05:00
808,logging,2026-01-25T01:55:21Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:55:39-05:00
809,logging,2026-01-25T01:55:58Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:56:16-05:00
810,logging,2026-01-25T01:56:35Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:56:53-05:00
811,logging,2026-01-25T01:57:12Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:57:30-05:00
812,logging,2026-01-25T01:57:49Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:58:07-05:00
813,logging,2026-01-25T01:58:26Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:58:44-05:00
814,logging,2026-01-25T01:59:03Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:59:21-05:00
815,logging,2026-01-25T01:59:40Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T20:59:58-05:00
816,logging,2026-01-25T02:00:17Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:00:35-05:00
817,logging,2026-01-25T02:00:54Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:01:12-05:00
818,logging,2026-01-25T02:01:30Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:01:49-05:00
819,logging,2026-01-25T02:02:07Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:02:26-05:00
820,logging,2026-01-25T02:02:44Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:03:03-05:00
821,logging,2026-01-25T02:03:21Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:03:40-05:00
822,logging,2026-01-25T02:03:58Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:04:17-05:00
823,logging,2026-01-25T02:04:35Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:04:53-05:00
824,logging,2026-01-25T02:05:12Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:05:30-05:00
825,logging,2026-01-25T02:05:49Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:06:07-05:00
826,logging,2026-01-25T02:06:26Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:06:44-05:00
827,logging,2026-01-25T02:07:07Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:07:25-05:00
828,logging,2026-01-25T02:07:44Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:08:02-05:00
829,logging,2026-01-25T02:08:21Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:08:39-05:00
830,logging,2026-01-25T02:08:58Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:09:16-05:00
831,logging,2026-01-25T02:09:35Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:09:53-05:00
832,logging,2026-01-25T02:10:11Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:10:30-05:00
833,logging,2026-01-25T02:10:48Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:11:07-05:00
834,logging,2026-01-25T02:11:25Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:11:44-05:00
835,logging,2026-01-25T02:12:02Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:12:21-05:00
836,logging,2026-01-25T02:12:39Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:12:58-05:00
837,logging,2026-01-25T02:13:16Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:13:35-05:00
838,logging,2026-01-25T02:13:53Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:14:12-05:00
839,logging,2026-01-25T02:14:30Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:14:49-05:00
840,logging,2026-01-25T02:15:07Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:15:26-05:00
841,logging,2026-01-25T02:15:44Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:16:02-05:00
842,logging,2026-01-25T02:16:21Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:16:39-05:00
843,logging,2026-01-25T02:16:57Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:17:16-05:00
844,logging,2026-01-25T02:17:34Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:17:53-05:00
845,logging,2026-01-25T02:18:11Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:18:30-05:00
846,logging,2026-01-25T02:18:48Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:19:07-05:00
847,logging,2026-01-25T02:19:25Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:19:44-05:00
848,logging,2026-01-25T02:20:02Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:20:21-05:00
849,logging,2026-01-25T02:20:39Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:20:58-05:00
850,logging,2026-01-25T02:21:16Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:21:35-05:00
851,logging,2026-01-25T02:21:53Z,temperature,55.29,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:22:12-05:00
852,logging,2026-01-25T02:22:34Z,temperature,55.29,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:22:53-05:00
853,logging,2026-01-25T02:23:11Z,temperature,55.29,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:23:30-05:00
854,logging,2026-01-25T02:23:48Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:24:07-05:00
855,logging,2026-01-25T02:24:25Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:24:44-05:00
856,logging,2026-01-25T02:25:01Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:25:21-05:00
857,logging,2026-01-25T02:25:38Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:25:58-05:00
858,logging,2026-01-25T02:26:15Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:26:35-05:00
859,logging,2026-01-25T02:26:52Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:27:11-05:00
860,logging,2026-01-25T02:27:29Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:27:48-05:00
861,logging,2026-01-25T02:28:06Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:28:25-05:00
862,logging,2026-01-25T02:28:43Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:29:02-05:00
863,logging,2026-01-25T02:29:24Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:29:43-05:00
864,logging,2026-01-25T02:30:01Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:30:20-05:00
865,logging,2026-01-25T02:30:38Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:30:57-05:00
866,logging,2026-01-25T02:31:19Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:31:38-05:00
867,logging,2026-01-25T02:31:56Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:32:15-05:00
868,logging,2026-01-25T02:32:33Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:32:52-05:00
869,logging,2026-01-25T02:33:10Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:33:29-05:00
870,logging,2026-01-25T02:33:47Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:34:06-05:00
871,logging,2026-01-25T02:34:24Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:34:43-05:00
872,logging,2026-01-25T02:35:00Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:35:20-05:00
873,logging,2026-01-25T02:35:37Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:35:57-05:00
874,logging,2026-01-25T02:36:18Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:36:38-05:00
875,logging,2026-01-25T02:36:55Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:37:15-05:00
876,logging,2026-01-25T02:37:32Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:37:52-05:00
877,logging,2026-01-25T02:38:09Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:38:29-05:00
878,logging,2026-01-25T02:38:46Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:39:06-05:00
879,logging,2026-01-25T02:39:23Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:39:43-05:00
880,logging,2026-01-25T02:40:00Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:40:20-05:00
881,logging,2026-01-25T02:40:41Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:41:01-05:00
882,logging,2026-01-25T02:41:18Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:41:38-05:00
883,logging,2026-01-25T02:41:55Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:42:15-05:00
884,logging,2026-01-25T02:42:32Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:42:52-05:00
885,logging,2026-01-25T02:43:09Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:43:29-05:00
886,logging,2026-01-25T02:43:46Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:44:05-05:00
887,logging,2026-01-25T02:44:23Z,temperature,54.95,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:44:42-05:00
888,logging,2026-01-25T02:44:59Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:45:19-05:00
889,logging,2026-01-25T02:45:36Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:45:56-05:00
890,logging,2026-01-25T02:46:13Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:46:33-05:00
891,logging,2026-01-25T02:46:50Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:47:10-05:00
892,logging,2026-01-25T02:47:27Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:47:47-05:00
893,logging,2026-01-25T02:48:04Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:48:24-05:00
894,logging,2026-01-25T02:48:41Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:49:01-05:00
895,logging,2026-01-25T02:49:18Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:49:38-05:00
896,logging,2026-01-25T02:49:59Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:50:19-05:00
897,logging,2026-01-25T02:50:36Z,temperature,55.29,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:50:56-05:00
898,logging,2026-01-25T02:51:13Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:51:33-05:00
899,logging,2026-01-25T02:51:50Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:52:10-05:00
900,logging,2026-01-25T02:52:27Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:52:47-05:00
901,logging,2026-01-25T02:53:03Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:53:24-05:00
902,logging,2026-01-25T02:53:40Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:54:01-05:00
903,logging,2026-01-25T02:54:17Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:54:38-05:00
904,logging,2026-01-25T02:54:54Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:55:15-05:00
905,logging,2026-01-25T02:55:31Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:55:51-05:00
906,logging,2026-01-25T02:56:08Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:56:28-05:00
907,logging,2026-01-25T02:56:45Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:57:05-05:00
908,logging,2026-01-25T02:57:22Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:57:42-05:00
909,logging,2026-01-25T02:57:59Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:58:19-05:00
910,logging,2026-01-25T02:58:36Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:58:56-05:00
911,logging,2026-01-25T02:59:13Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T21:59:33-05:00
912,logging,2026-01-25T02:59:49Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:00:10-05:00
913,logging,2026-01-25T03:00:26Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:00:47-05:00
914,logging,2026-01-25T03:01:03Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:01:24-05:00
915,logging,2026-01-25T03:01:40Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:02:01-05:00
916,logging,2026-01-25T03:02:17Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:02:38-05:00
917,logging,2026-01-25T03:02:54Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:03:15-05:00
918,logging,2026-01-25T03:03:31Z,temperature,55.06,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:03:52-05:00
919,logging,2026-01-25T03:04:08Z,temperature,55.17,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:04:29-05:00
920,logging,2026-01-25T03:04:45Z,temperature,55.29,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:05:05-05:00
921,logging,2026-01-25T03:05:22Z,temperature,55.29,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:05:42-05:00
922,logging,2026-01-25T03:05:58Z,temperature,55.4,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:06:19-05:00
923,logging,2026-01-25T03:06:35Z,temperature,55.51,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:06:56-05:00
924,logging,2026-01-25T03:07:12Z,temperature,55.62,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:07:33-05:00
925,logging,2026-01-25T03:07:49Z,temperature,55.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:08:10-05:00
926,logging,2026-01-25T03:08:26Z,temperature,55.74,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:08:47-05:00
927,logging,2026-01-25T03:09:03Z,temperature,55.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:09:24-05:00
928,logging,2026-01-25T03:09:40Z,temperature,55.85,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:10:01-05:00
929,logging,2026-01-25T03:10:17Z,temperature,55.96,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:10:38-05:00
930,logging,2026-01-25T03:10:58Z,temperature,56.08,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:11:19-05:00
931,logging,2026-01-25T03:11:35Z,temperature,56.08,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:11:56-05:00
932,logging,2026-01-25T03:12:12Z,temperature,56.19,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:12:33-05:00
933,logging,2026-01-25T03:12:49Z,temperature,56.19,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:13:10-05:00
934,logging,2026-01-25T03:13:26Z,temperature,56.19,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:13:47-05:00
935,logging,2026-01-25T03:14:07Z,temperature,56.3,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:14:28-05:00
936,logging,2026-01-25T03:14:43Z,temperature,56.3,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:15:04-05:00
937,logging,2026-01-25T03:15:20Z,temperature,56.3,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:15:41-05:00
938,logging,2026-01-25T03:15:57Z,temperature,56.41,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:16:18-05:00
939,logging,2026-01-25T03:16:34Z,temperature,56.41,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:16:55-05:00
940,logging,2026-01-25T03:17:11Z,temperature,56.41,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:17:32-05:00
941,logging,2026-01-25T03:17:48Z,temperature,56.41,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:18:09-05:00
942,logging,2026-01-25T03:18:25Z,temperature,56.53,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:18:46-05:00
943,logging,2026-01-25T03:19:02Z,temperature,56.53,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:19:23-05:00
944,logging,2026-01-25T03:19:38Z,temperature,56.64,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:20:00-05:00
945,logging,2026-01-25T03:20:15Z,temperature,56.64,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:20:37-05:00
946,logging,2026-01-25T03:20:52Z,temperature,56.64,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:21:14-05:00
947,logging,2026-01-25T03:21:29Z,temperature,56.75,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:21:51-05:00
948,logging,2026-01-25T03:22:06Z,temperature,56.75,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:22:28-05:00
949,logging,2026-01-25T03:22:43Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:23:05-05:00
950,logging,2026-01-25T03:23:20Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:23:41-05:00
951,logging,2026-01-25T03:23:57Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:24:18-05:00
952,logging,2026-01-25T03:24:34Z,temperature,56.86,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:24:55-05:00
953,logging,2026-01-25T03:25:11Z,temperature,56.97,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:25:32-05:00
954,logging,2026-01-25T03:25:47Z,temperature,56.97,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:26:09-05:00
955,logging,2026-01-25T03:26:24Z,temperature,56.97,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:26:46-05:00
956,logging,2026-01-25T03:27:01Z,temperature,56.97,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:27:23-05:00
957,logging,2026-01-25T03:27:38Z,temperature,56.97,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:28:00-05:00
958,logging,2026-01-25T03:28:15Z,temperature,56.97,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:28:37-05:00
959,logging,2026-01-25T03:28:52Z,temperature,56.97,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:29:14-05:00
960,logging,2026-01-25T03:29:29Z,temperature,56.97,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:29:51-05:00
961,logging,2026-01-25T03:30:06Z,temperature,56.97,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:30:28-05:00
962,logging,2026-01-25T03:30:43Z,temperature,57.2,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:31:05-05:00
963,logging,2026-01-25T03:31:20Z,temperature,57.99,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:31:42-05:00
964,logging,2026-01-25T03:31:57Z,temperature,58.1,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:32:19-05:00
965,logging,2026-01-25T03:32:33Z,temperature,58.21,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:32:55-05:00
966,logging,2026-01-25T03:33:10Z,temperature,58.33,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:33:32-05:00
967,logging,2026-01-25T03:33:47Z,temperature,58.44,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:34:09-05:00
968,logging,2026-01-25T03:34:24Z,temperature,58.55,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:34:46-05:00
969,logging,2026-01-25T03:35:01Z,temperature,58.78,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:35:23-05:00
970,logging,2026-01-25T03:35:38Z,temperature,58.89,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:36:00-05:00
971,logging,2026-01-25T03:36:15Z,temperature,59,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:36:37-05:00
972,logging,2026-01-25T03:36:52Z,temperature,59.11,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:37:14-05:00
973,logging,2026-01-25T03:37:29Z,temperature,59.22,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:37:51-05:00
974,logging,2026-01-25T03:38:06Z,temperature,59.34,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:38:28-05:00
975,logging,2026-01-25T03:38:43Z,temperature,59.45,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:39:05-05:00
976,logging,2026-01-25T03:39:19Z,temperature,59.56,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:39:42-05:00
977,logging,2026-01-25T03:39:56Z,temperature,59.79,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:40:19-05:00
978,logging,2026-01-25T03:40:33Z,temperature,59.9,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:40:56-05:00
979,logging,2026-01-25T03:41:10Z,temperature,60.01,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:41:33-05:00
980,logging,2026-01-25T03:41:47Z,temperature,60.01,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:42:10-05:00
981,logging,2026-01-25T03:42:24Z,temperature,59.79,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:42:46-05:00
982,logging,2026-01-25T03:43:01Z,temperature,59.56,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:43:23-05:00
983,logging,2026-01-25T03:43:38Z,temperature,59.34,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:44:00-05:00
984,logging,2026-01-25T03:44:15Z,temperature,59.11,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:44:37-05:00
985,logging,2026-01-25T03:44:52Z,temperature,58.89,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:45:14-05:00
986,logging,2026-01-25T03:45:29Z,temperature,58.66,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:45:51-05:00
987,logging,2026-01-25T03:46:05Z,temperature,58.55,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:46:28-05:00
988,logging,2026-01-25T03:46:42Z,temperature,58.44,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:47:05-05:00
989,logging,2026-01-25T03:47:19Z,temperature,58.33,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:47:42-05:00
990,logging,2026-01-25T03:47:56Z,temperature,58.21,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:48:19-05:00
991,logging,2026-01-25T03:48:33Z,temperature,58.1,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:48:56-05:00
992,logging,2026-01-25T03:49:10Z,temperature,57.99,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:49:33-05:00
993,logging,2026-01-25T03:49:47Z,temperature,57.99,arduino-r4-wifi-5ED2C4,pumproom,2026-01-24T22:50:10-05:00
